CloseDateTime,neg_macd_30m_12h,neg_macd_30m_60d,neg_macd_30m_7d,neg_macd_hist_12h_7d_30m,neg_macd_hist_30m_30d_90d,neg_macd_hist_30m_3d_7d,neg_vwap_deviation_15d,neg_vwap_deviation_1d,neg_vwap_deviation_30d,neg_vwap_deviation_7d
2025-03-03 05:20:00,-0.7687203883763811,0.8760483519717873,-1.851415504086859,-0.370374621871549,-0.041281529676664944,-4.004973301191809,-0.7280189507573623,-1.9952900967523204,0.37144224568376644,-2.495463078469229
2025-03-03 05:25:00,-0.7710128421160596,0.8745858490340676,-1.8535119955099781,-0.3723627117468111,-0.043498718246142494,-3.999142935436967,-0.7232470016873362,-1.9740935779294722,0.3743066462379913,-2.488694379396794
2025-03-03 05:30:00,-0.7681510020536843,0.8736657499424312,-1.8540220073919143,-0.36907402138914097,-0.04487377893334856,-3.99072843325667,-0.7224561213397733,-1.965938258427387,0.3747360928528074,-2.4876443241788166
2025-03-03 05:35:00,-0.7827951445087602,0.8709075797127341,-1.859904698767354,-0.3837113551311265,-0.04910107884735635,-3.99113882680079,-0.7422666461163153,-2.0259590022276943,0.36233333623477293,-2.516716827165115
2025-03-03 05:40:00,-0.8301688350995634,0.8646893423141226,-1.875897630057608,-0.431846691064388,-0.058697351465883126,-4.008122531309649,-0.7893436039307843,-2.1773603941578057,0.3328636216926293,-2.5846826780972942
2025-03-03 05:45:00,-0.8996816199966103,0.8560735160208677,-1.898885364940354,-0.5026006804150271,-0.07201254971910946,-4.0365312407604295,-0.8092073257997106,-2.235551428388292,0.3202999029564913,-2.6127607695172914
2025-03-03 05:50:00,-0.9746597500423523,0.8467785761096853,-1.9238377339074728,-0.5788770314999531,-0.0863789229944333,-4.06809086900843,-0.8184437689834724,-2.258804556555328,0.3144258076795012,-2.6251809625988956
2025-03-03 05:55:00,-0.9995369028461943,0.8426374506987464,-1.9337015208761423,-0.6037760546434,-0.09274395690805781,-4.074839424725101,-0.7906190540884518,-2.1625107516144606,0.3316428213443168,-2.5851016384231924
2025-03-03 06:00:00,-1.0195012257851863,0.8389919916495024,-1.94211075101975,-0.6236306388752494,-0.09833881774912803,-4.079199927722645,-0.8320716609833261,-2.295324699617419,0.3057049961489265,-2.6446834821152785
2025-03-03 06:05:00,-1.0083260227205213,0.8385793184187987,-1.9410602797898024,-0.6115734564475896,-0.09891523654355086,-4.06803382467721,-0.7750692626127784,-2.0988994077936973,0.34122725894482225,-2.5626695553702974
2025-03-03 06:10:00,-0.9224331156290461,0.846043077128932,-1.9169868454699837,-0.5230294389082122,-0.08726800349701143,-4.019157955018743,-0.7429618760408735,-1.9872418479938518,0.36111047279946945,-2.5164388845506767
2025-03-03 06:15:00,-0.8825618558625118,0.8487852068399835,-1.9067360233984891,-0.4816891516063374,-0.08295056748706295,-3.993047747000145,-0.723280469773317,-1.9181662850340513,0.37331025993407485,-2.4881367427659073
2025-03-03 06:20:00,-0.808895707224299,0.8551490926959429,-1.8859090574298898,-0.40579580674799454,-0.07301354811486567,-3.9496704903952637,-0.7126879139309205,-1.8795688410749656,0.37986182969507576,-2.4732382638146624
2025-03-03 06:25:00,-0.6944259483403517,0.8659040006836334,-1.8522633774519952,-0.28819613561184393,-0.05626385812851046,-3.885377042742813,-0.6633894454440457,-1.711638670781306,0.410455635523541,-2.402576777378183
2025-03-03 06:30:00,-0.6073296832855108,0.8739535612261378,-1.8265571791422783,-0.19874585106254472,-0.04371619059800872,-3.8342530494552136,-0.678727658432091,-1.7484197472380523,0.40083934464117327,-2.4245659505454924
